"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
"FRHD*3070*0102","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0102","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","05:30 PM","06:20 PM","MINS","101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0103","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0103","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","03:30 PM","04:20 PM","MCKN","311"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0104","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0104","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","03:30 PM","04:20 PM","MCKN","309"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0105","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0105","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:20 PM","MCKN","304"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0106","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0106","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:20 PM","CRSC","403"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0107","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0107","Guelph","R. Neustifter","25","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","03:30 PM","04:20 PM","MINS","037"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3070*0108","FRHD","3070","Research Methods - Family Std","0.50","Undergraduate","Fall 2022","0108","Guelph","R. Neustifter","25","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed","04:30 PM","05:20 PM","ROZH","103"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","03:30 PM","04:20 PM","MCKN","305"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","11:30 AM","01:30 PM",,
"FRHD*3090*01","FRHD","3090","Poverty & Health","0.50","Undergraduate","Fall 2022","01","Guelph","M. Preyde","100","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","05:30 PM","06:50 PM","MACS","209"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","08:30 AM","10:30 AM",,
"FRHD*3180*0101","FRHD","3180","Observation & Assessment Lab","0.50","Undergraduate","Fall 2022","0101","Guelph","C. Osborne","30","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues","07:00 PM","08:50 PM","MCKN","115"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","09:00 PM","09:50 PM","MCKN","115"
"FRHD*3180*0102","FRHD","3180","Observation & Assessment Lab","0.50","Undergraduate","Fall 2022","0102","Guelph","C. Osborne","30","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues","07:00 PM","08:50 PM","MCKN","115"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","09:00 PM","09:50 PM","MCKN","115"
"FRHD*3200*0101","FRHD","3200","Practicum I: Child","1.00","Undergraduate","Fall 2022","0101","Guelph","K. Squires","15","1","Open","LEC",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","CRSC","403"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon Wed","08:30 AM","02:20 PM","CCLC","106"
"FRHD*3200*0102","FRHD","3200","Practicum I: Child","1.00","Undergraduate","Fall 2022","0102","Guelph","K. Squires","15","2","Open","LEC",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","CRSC","403"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","02:20 PM","CCLC","106"
"FRHD*3200*0101","FRHD","3200","Practicum I: Child","1.00","Undergraduate","Winter 2023","0101","Guelph","TBA TBA","15","15","Open","LEC",,"2023/01/09","2023/04/25","Fri","08:30 AM","11:20 AM","ALEX","309"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Mon Wed","08:30 AM","02:20 PM","CCLC","106"
"FRHD*3200*0102","FRHD","3200","Practicum I: Child","1.00","Undergraduate","Winter 2023","0102","Guelph","TBA TBA","15","15","Open","LEC",,"2023/01/09","2023/04/25","Fri","08:30 AM","11:20 AM","ALEX","309"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Tues Thur","08:30 AM","02:20 PM","CCLC","106"
"FRHD*3250*01","FRHD","3250","Practicum: Youth","1.00","Undergraduate","Fall 2022","01","Guelph","J. Thompson","30","11","Open","LEC",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","ALEX","028"
"FRHD*3250*01","FRHD","3250","Practicum: Youth","1.00","Undergraduate","Winter 2023","01","Guelph","J. Robson","20","20","Open","LEC",,"2023/01/09","2023/04/25","Fri","08:30 AM","11:20 AM","ROZH","109"
"FRHD*3290*01","FRHD","3290","Practicum I: Adult","1.00","Undergraduate","Fall 2022","01","Guelph","J. Thompson","12","1","Open","LEC",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","ALEX","028"
"FRHD*3290*01","FRHD","3290","Practicum I: Adult","1.00","Undergraduate","Winter 2023","01","Guelph","J. Robson","10","10","Open","LEC",,"2023/01/09","2023/04/25","Fri","08:30 AM","11:20 AM","ROZH","109"
"FRHD*3400*0101","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0101","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","07:00 PM","07:50 PM","ROZH","109"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0102","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0102","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Wed","07:00 PM","07:50 PM","ROZH","107"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0103","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0103","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Mon","07:30 PM","08:20 PM","ALEX","309"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0104","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0104","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Mon","07:30 PM","08:20 PM","ROZH","108"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0105","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0105","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Tues","04:30 PM","05:20 PM","ANNU","306"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0106","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Fall 2022","0106","Guelph","R. Neustifter","25","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","05:30 PM","07:20 PM","ALEX","100"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Tues","04:30 PM","05:20 PM","ALEX","309"
,,,,,,,,,,,,,"EXAM","2022/12/09",,,"Fri","08:30 AM","10:30 AM",,
"FRHD*3400*0101","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0101","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Mon","03:30 PM","04:20 PM","ANNU","306"
"FRHD*3400*0102","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0102","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Mon","03:30 PM","04:20 PM","MINS","128"
"FRHD*3400*0103","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0103","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Mon","04:30 PM","05:20 PM","ANNU","306"
"FRHD*3400*0104","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0104","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Mon","04:30 PM","05:20 PM","MINS","128"
"FRHD*3400*0105","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0105","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","03:30 PM","04:20 PM","ANNU","306"
"FRHD*3400*0106","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0106","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","03:30 PM","04:20 PM","MINS","128"
"FRHD*3400*0107","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0107","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Wed","04:30 PM","05:20 PM","MINS","128"
"FRHD*3400*0108","FRHD","3400","Communication & Couns Skills","0.50","Undergraduate","Winter 2023","0108","Guelph","R. Milhausen","20","20","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","01:00 PM","02:20 PM","MACN","105"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Tues","04:30 PM","05:20 PM","MACS","301"
"FRHD*3500*01","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Fall 2022","01","Guelph","A. Breen","8","7","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*3500*02","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","8","8","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*3500*03","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","8","8","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*3500*04","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","8","8","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*3500*05","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Fall 2022","05","Guelph","TBA TBA","8","8","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*3500*01","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*3500*02","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Winter 2023","02","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*3500*03","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Winter 2023","03","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*3500*04","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Winter 2023","04","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*3500*05","FRHD","3500","Research Internship in FRHD","0.50","Undergraduate","Winter 2023","05","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4020*01","FRHD","4020","Family Theory","0.50","Undergraduate","Fall 2022","01","Guelph","A. Breen","60","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","04:00 PM","05:20 PM","CRSC","117"
"FRHD*4190*0101","FRHD","4190","Assessment in Gerontology","0.50","Undergraduate","Fall 2022","0101","Guelph","K. Wilson","30","10","Open","LEC",,"2022/09/08","2022/12/16","Mon","08:30 AM","10:20 AM","AD-S","VIRTUAL"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","10:20 AM","AD-S","VIRTUAL"
"FRHD*4210*01","FRHD","4210","Senior Sem in Early Edu & Care","0.50","Undergraduate","Fall 2022","01","Guelph","K. Squires","70","24","Open","LEC",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","CRSC","116"
"FRHD*4290*01","FRHD","4290","Practicum II: Adult","1.00","Undergraduate","Fall 2022","01","Guelph","J. Thompson","10","3","Open","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM","ROZH","106"
"FRHD*4290*01","FRHD","4290","Practicum II: Adult","1.00","Undergraduate","Winter 2023","01","Guelph","K. Wilson","10","10","Open","LEC",,"2023/01/09","2023/04/25","Fri","11:30 AM","02:20 PM","ROZH","108"
"FRHD*4330*01","FRHD","4330","Practicum II: Child","1.00","Undergraduate","Fall 2022","01","Guelph","T. van Rhijn","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM","MCKN","226"
"FRHD*4340*01","FRHD","4340","Practicum II: Youth","1.00","Undergraduate","Fall 2022","01","Guelph","J. Thompson","20","6","Open","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM","ROZH","106"
"FRHD*4340*01","FRHD","4340","Practicum II: Youth","1.00","Undergraduate","Winter 2023","01","Guelph","K. Wilson","15","15","Open","LEC",,"2023/01/09","2023/04/25","Fri","11:30 AM","02:20 PM","ROZH","108"
"FRHD*4350*01","FRHD","4350","Practicum III: Child","1.00","Undergraduate","Fall 2022","01","Guelph","T. van Rhijn","6","2","Open","LEC",,"2022/09/08","2022/12/16","Fri","11:30 AM","02:20 PM","MCKN","226"
"FRHD*4350*01","FRHD","4350","Practicum III: Child","1.00","Undergraduate","Winter 2023","01","Guelph","A. Davies","50","50","Open","LEC",,"2023/01/09","2023/04/25","Fri","08:30 AM","11:20 AM","MCKN","224"
"FRHD*4810*01","FRHD","4810","Thesis I","0.50","Undergraduate","Fall 2022","01","Guelph","A. Davies","1","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4810*02","FRHD","4810","Thesis I","0.50","Undergraduate","Fall 2022","02","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4810*03","FRHD","4810","Thesis I","0.50","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4810*04","FRHD","4810","Thesis I","0.50","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4810*05","FRHD","4810","Thesis I","0.50","Undergraduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4810*01","FRHD","4810","Thesis I","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4810*02","FRHD","4810","Thesis I","0.50","Undergraduate","Winter 2023","02","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4810*03","FRHD","4810","Thesis I","0.50","Undergraduate","Winter 2023","03","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4810*04","FRHD","4810","Thesis I","0.50","Undergraduate","Winter 2023","04","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4810*05","FRHD","4810","Thesis I","0.50","Undergraduate","Winter 2023","05","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4910*01","FRHD","4910","Thesis II","1.00","Undergraduate","Fall 2022","01","Guelph","A. Breen","1","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4910*02","FRHD","4910","Thesis II","1.00","Undergraduate","Fall 2022","02","Guelph","A. Davies","1","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4910*03","FRHD","4910","Thesis II","1.00","Undergraduate","Fall 2022","03","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4910*04","FRHD","4910","Thesis II","1.00","Undergraduate","Fall 2022","04","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4910*05","FRHD","4910","Thesis II","1.00","Undergraduate","Fall 2022","05","Guelph","TBA TBA","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FRHD*4910*01","FRHD","4910","Thesis II","1.00","Undergraduate","Winter 2023","01","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4910*02","FRHD","4910","Thesis II","1.00","Undergraduate","Winter 2023","02","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4910*03","FRHD","4910","Thesis II","1.00","Undergraduate","Winter 2023","03","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4910*04","FRHD","4910","Thesis II","1.00","Undergraduate","Winter 2023","04","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FRHD*4910*05","FRHD","4910","Thesis II","1.00","Undergraduate","Winter 2023","05","Guelph","TBA TBA","10","10","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FSQA*6000*01","FSQA","6000","Food Safety Seminar","0.50","Graduate","Fall 2022","01","Guelph","D. Mercer","35","28","Open","SEM",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","FS","128"
"FSQA*6000*02","FSQA","6000","Food Safety Seminar","0.50","Graduate","Fall 2022","02","Guelph","D. Mercer","35","29","Open","SEM",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
"FSQA*6100*DE01","FSQA","6100","Food Law and Policy","0.50","Graduate","Fall 2022","DE01","Guelph","M. Marcone","100","77","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
"FSQA*6300*DE01","FSQA","6300","Leadership in Food Safety","0.50","Graduate","Fall 2022","DE01","Guelph","TBA TBA","10","1","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
"FSQA*6500*01","FSQA","6500","FSQA Research Project","1.00","Graduate","Fall 2022","01","Guelph","TBA TBA","50","47","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"FSQA*6500*01","FSQA","6500","FSQA Research Project","1.00","Graduate","Winter 2023","01","Guelph","TBA TBA","30","25","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"FSQA*6600*DE01","FSQA","6600","Principles: Safety/Quality","0.50","Graduate","Fall 2022","DE01","Guelph","L. Goodridge","100","65","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
"GEOG*1200*0101","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0101","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","01:30 PM","02:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0102","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0102","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","03:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0103","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0103","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","11:30 AM","12:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0104","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0104","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0105","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0105","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","10:30 AM","11:20 AM","AD-S","VIRTUAL"
"GEOG*1200*0106","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0106","Guelph","K. Parizeau","30","1","Open","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","12:30 PM","01:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0107","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0107","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","04:30 PM","05:20 PM","AD-S","VIRTUAL"
"GEOG*1200*0108","GEOG","1200","Society and Space","0.50","Undergraduate","Fall 2022","0108","Guelph","K. Parizeau","30","0","Closed","LEC",,"2022/09/08","2022/12/16",,,,"AD-A","REMOTE"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","01:30 PM","02:20 PM","AD-S","VIRTUAL"
"GEOG*1220*01","GEOG","1220","Human Impact on the Environmen","0.50","Undergraduate","Fall 2022","01","Guelph","A. Stanley","300","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","04:30 PM","05:20 PM","ALEX","200"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","07:00 PM","09:00 PM",,
"GEOG*1220*DE01","GEOG","1220","Human Impact on the Environmen","0.50","Undergraduate","Fall 2022","DE01","Guelph","D. Dietrich","400","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","07:00 PM","09:00 PM",,
"GEOG*1220*01","GEOG","1220","Human Impact on the Environmen","0.50","Undergraduate","Winter 2023","01","Guelph","A. Stanley","300","300","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","01:30 PM","02:20 PM","THRN","1200"
