"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0116","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0116","Guelph","A. Wright, G. Newton","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0117","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0117","Guelph","A. Wright, G. Power","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0118","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0118","Guelph","A. Wright, K. Ritchie","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0119","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0119","Guelph","A. Wright, L. Robinson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0120","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0120","Guelph","A. Wright, J. Simpson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0121","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0121","Guelph","A. Wright, L. Spriet","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0122","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0122","Guelph","A. Wright, J. Srbely","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0123","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0123","Guelph","A. Wright, L. Vallis","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0124","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0124","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0125","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0125","Guelph","A. Wright, D. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0126","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0126","Guelph","A. Wright, J. Zettel","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6320*0127","HHNS","6320","Advances in HHNS Research","0.50","Graduate","Fall 2022","0127","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6400*01","HHNS","6400","Functional Food/Nutraceuticals","0.50","Graduate","Fall 2022","01","Guelph","A. Duncan","40","19","Open","LEC",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","GFTC","241"
"HHNS*6500*01","HHNS","6500","Cardiovascular Physiology","0.50","Graduate","Fall 2022","01","Guelph","C. Murrant","28","17","Open","LEC",,"2022/09/08","2022/12/16","Wed","08:30 AM","11:20 AM","ANNU","306"
"HHNS*6700*01","HHNS","6700","Nutr'n, Exercise & Metabolism","0.50","Graduate","Fall 2022","01","Guelph","L. Robinson","40","20","Open","LEC",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","1304"
"HHNS*6800*01","HHNS","6800","Integrative Biomech/Neurophys","0.50","Graduate","Fall 2022","01","Guelph","A. Clark","25","14","Open","LEC",,"2022/09/08","2022/12/16","Wed","01:00 PM","03:50 PM","SSC","1304"
"HHNS*6810*0101","HHNS","6810","Biomechanics & Neurophys I","0.50","Graduate","Fall 2022","0101","Guelph","L. Bent, S. Brown","20","10","Open","LEC",,"2022/09/08","2022/12/16","Fri","09:00 AM","11:50 AM","SSC","1304"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","09:00 AM","11:50 AM","JTP","2237"
"HHNS*6910*0101","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0101","Guelph","A. Wright, M. Bakovic","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0102","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0102","Guelph","A. Wright, L. Bent","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0103","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0103","Guelph","A. Wright, W. Bettger","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0104","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0104","Guelph","A. Wright, S. Brown","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0105","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0105","Guelph","A. Wright, J. Burr","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0106","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0106","Guelph","A. Wright, A. Clark","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0107","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0107","Guelph","A. Wright, A. Duncan","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0108","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0108","Guelph","A. Wright, D. Dyck","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0109","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0109","Guelph","A. Wright, G. Holloway","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0110","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0110","Guelph","A. Wright, L. Jadeski","5","3","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0111","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0111","Guelph","A. Wright, D. Ma","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0112","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0112","Guelph","A. Wright, P. Millar","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0113","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0113","Guelph","A. Wright, J. Monk","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0114","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0114","Guelph","A. Wright, C. Murrant","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0115","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0115","Guelph","A. Wright, D. Mutch","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0116","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0116","Guelph","A. Wright, G. Newton","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0117","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0117","Guelph","A. Wright, G. Power","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0118","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0118","Guelph","A. Wright, K. Ritchie","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0119","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0119","Guelph","A. Wright, L. Robinson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0120","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0120","Guelph","A. Wright, J. Simpson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0121","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0121","Guelph","A. Wright, L. Spriet","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0122","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0122","Guelph","A. Wright, J. Srbely","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0123","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0123","Guelph","A. Wright, L. Vallis","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0124","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0124","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0125","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0125","Guelph","A. Wright, D. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0126","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0126","Guelph","A. Wright, J. Zettel","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6910*0127","HHNS","6910","Basic Research Techniques","0.50","Graduate","Fall 2022","0127","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0101","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0101","Guelph","A. Wright, M. Bakovic","5","3","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0102","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0102","Guelph","A. Wright, L. Bent","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0103","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0103","Guelph","A. Wright, W. Bettger","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0104","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0104","Guelph","A. Wright, S. Brown","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0105","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0105","Guelph","A. Wright, J. Burr","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0106","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0106","Guelph","A. Wright, A. Clark","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0107","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0107","Guelph","A. Wright, A. Duncan","5","3","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0108","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0108","Guelph","A. Wright, D. Dyck","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0109","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0109","Guelph","A. Wright, G. Holloway","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0110","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0110","Guelph","A. Wright, L. Jadeski","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0111","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0111","Guelph","A. Wright, D. Ma","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0112","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0112","Guelph","A. Wright, P. Millar","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0113","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0113","Guelph","A. Wright, J. Monk","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0114","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0114","Guelph","A. Wright, C. Murrant","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0115","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0115","Guelph","A. Wright, D. Mutch","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0116","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0116","Guelph","A. Wright, G. Newton","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0117","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0117","Guelph","A. Wright, G. Power","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0118","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0118","Guelph","A. Wright, K. Ritchie","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0119","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0119","Guelph","A. Wright, L. Robinson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0120","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0120","Guelph","A. Wright, J. Simpson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0121","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0121","Guelph","A. Wright, L. Spriet","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0122","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0122","Guelph","A. Wright, J. Srbely","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0123","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0123","Guelph","A. Wright, L. Vallis","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0124","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0124","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0125","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0125","Guelph","A. Wright, D. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0126","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0126","Guelph","A. Wright, J. Zettel","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6920*0127","HHNS","6920","Applied Research Techniques","0.50","Graduate","Fall 2022","0127","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0101","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0101","Guelph","A. Wright, M. Bakovic","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0102","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0102","Guelph","A. Wright, L. Bent","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0103","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0103","Guelph","A. Wright, W. Bettger","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0104","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0104","Guelph","A. Wright, S. Brown","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0105","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0105","Guelph","A. Wright, J. Burr","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0106","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0106","Guelph","A. Wright, A. Clark","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0107","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0107","Guelph","A. Wright, A. Duncan","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0108","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0108","Guelph","A. Wright, D. Dyck","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0109","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0109","Guelph","A. Wright, G. Holloway","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0110","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0110","Guelph","A. Wright, L. Jadeski","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0111","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0111","Guelph","A. Wright, D. Ma","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0112","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0112","Guelph","A. Wright, P. Millar","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0113","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0113","Guelph","A. Wright, J. Monk","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0114","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0114","Guelph","A. Wright, C. Murrant","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0115","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0115","Guelph","A. Wright, D. Mutch","5","4","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0116","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0116","Guelph","A. Wright, G. Newton","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0117","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0117","Guelph","A. Wright, G. Power","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0118","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0118","Guelph","A. Wright, K. Ritchie","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0119","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0119","Guelph","A. Wright, L. Robinson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0120","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0120","Guelph","A. Wright, J. Simpson","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0121","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0121","Guelph","A. Wright, L. Spriet","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0122","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0122","Guelph","A. Wright, J. Srbely","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0123","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0123","Guelph","A. Wright, L. Vallis","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0124","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0124","Guelph","A. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0125","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0125","Guelph","A. Wright, D. Wright","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"HHNS*6930*0126","HHNS","6930","Research Project","0.50","Graduate","Fall 2022","0126","Guelph","A. Wright, J. Zettel","5","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
